aligned_effect,alpha,base_ordered_score,basis_domain,basis_train_kind,basis_train_n_items,basis_train_n_pairs,basis_train_n_prompts,delta_domain,delta_norm,direction_match,effect,expected_sign,full_size_aligned_effect,layer,match_abs_error,match_mode,max_principal_angle_deg,method,patch_site,patched_entropy,patched_ordered_score,projected_delta_norm,projected_norm_fraction,rank,recovery_vs_size_full,repeat,size_delta_raw,size_delta_z,size_direction,size_donor_side,size_pair_id,size_recv_side,source_match_delta_raw,source_match_delta_z,source_match_direction,source_match_domain,source_match_pair_id,subspace_overlap_with_size
0.0038113714088328088,1.0,1.260793807928984,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,0.0038113714088328088,1.0,0.21005768981312878,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.6196627437664856,1.2646051793378168,616.7466430664062,0.5445388739819242,5,0.018144403150503443,7,1.3862943611198906,1.462266040419158,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,b,98.0,1.4675201389691188,b_to_a,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.04180085352425,1.0,1.260793807928984,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,0.04180085352425,1.0,0.21005768981312878,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.648831935786259,1.302594661453234,616.7466430664062,0.5445388739819242,5,0.19899701630269676,8,1.3862943611198906,1.462266040419158,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,b,98.0,1.4675201389691188,b_to_a,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
-0.03890305403894301,1.0,1.260793807928984,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,0,-0.03890305403894301,1.0,0.21005768981312878,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.5626256232963209,1.221890753890041,616.7466430664062,0.5445388739819242,5,-0.1852017608760331,9,1.3862943611198906,1.462266040419158,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,b,98.0,1.4675201389691188,b_to_a,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
-0.04843027332780547,1.0,1.260793807928984,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,0,-0.04843027332780547,1.0,0.21005768981312878,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.5472198424834284,1.2123635346011785,616.7466430664062,0.5445388739819242,5,-0.23055701208030016,10,1.3862943611198906,1.462266040419158,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,b,98.0,1.4675201389691188,b_to_a,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.06672215977565399,1.0,1.260793807928984,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,0.06672215977565399,1.0,0.21005768981312878,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.673102914508695,1.327515967704638,616.7466430664062,0.5445388739819242,5,0.31763731113586585,11,1.3862943611198906,1.462266040419158,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,b,98.0,1.4675201389691188,b_to_a,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
-0.009424478663168534,1.0,1.260793807928984,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,0,-0.009424478663168534,1.0,0.21005768981312878,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.5966676131534553,1.2513693292658155,616.7466430664062,0.5445388739819242,5,-0.044866144493699446,12,1.3862943611198906,1.462266040419158,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,b,98.0,1.4675201389691188,b_to_a,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.04407682695783999,1.0,1.260793807928984,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,0.04407682695783999,1.0,0.21005768981312878,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.6481137457600591,1.304870634886824,616.7466430664062,0.5445388739819242,5,0.20983200851657252,13,1.3862943611198906,1.462266040419158,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,b,98.0,1.4675201389691188,b_to_a,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.05814256217477931,1.0,1.260793807928984,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,0.05814256217477931,1.0,0.21005768981312878,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.6560907410673451,1.3189363701037633,616.7466430664062,0.5445388739819242,5,0.2767933048606981,14,1.3862943611198906,1.462266040419158,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,b,98.0,1.4675201389691188,b_to_a,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.0010951504011702529,1.0,1.260793807928984,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,0.0010951504011702529,1.0,0.21005768981312878,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.6085967382386478,1.2618889583301542,616.7466430664062,0.5445388739819242,5,0.005213569672905186,15,1.3862943611198906,1.462266040419158,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,b,98.0,1.4675201389691188,b_to_a,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
-0.012473052145410168,1.0,1.260793807928984,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,0,-0.012473052145410168,1.0,0.21005768981312878,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.5891139435301795,1.2483207557835738,616.7466430664062,0.5445388739819242,5,-0.059379174152140904,16,1.3862943611198906,1.462266040419158,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,b,98.0,1.4675201389691188,b_to_a,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.026774606024845715,1.0,1.260793807928984,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,0.026774606024845715,1.0,0.21005768981312878,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.6385208196008417,1.2875684139538297,616.7466430664062,0.5445388739819242,5,0.12746310810456357,17,1.3862943611198906,1.462266040419158,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,b,98.0,1.4675201389691188,b_to_a,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
-0.01188742171995072,1.0,1.260793807928984,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,0,-0.01188742171995072,1.0,0.21005768981312878,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.5913688496089511,1.2489063862090333,616.7466430664062,0.5445388739819242,5,-0.05659122372775779,18,1.3862943611198906,1.462266040419158,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,b,98.0,1.4675201389691188,b_to_a,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.028212329676997383,1.0,1.260793807928984,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,0.028212329676997383,1.0,0.21005768981312878,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.6376816417300301,1.2890061376059814,616.7466430664062,0.5445388739819242,5,0.1343075309554037,19,1.3862943611198906,1.462266040419158,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,b,98.0,1.4675201389691188,b_to_a,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.015429103135396138,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,-0.015429103135396138,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,89.45014663441141,source_basis_pca,final_prompt_token,0.7547782407484506,1.4726596865044015,616.7466430664062,0.5445388739819242,5,0.06619910000501832,0,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,0.15542897176367992
-0.012233521261419966,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,0,0.012233521261419966,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.760629124778269,1.5003223109012176,616.7466430664062,0.5445388739819242,5,-0.05248834558247092,0,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
-0.04671604632029647,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,0,0.04671604632029647,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7480126492419251,1.534804835960094,616.7466430664062,0.5445388739819242,5,-0.20043681055586987,1,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.00018304511679279045,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,-0.00018304511679279045,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7536841886811736,1.4879057445230048,616.7466430664062,0.5445388739819242,5,0.0007853613969432501,2,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
-0.05166400868307175,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,0,0.05166400868307175,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7440479968422609,1.5397527983228694,616.7466430664062,0.5445388739819242,5,-0.22166621400207465,3,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.09054887517029098,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,-0.09054887517029098,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7254832947625182,1.3975399144695067,616.7466430664062,0.5445388739819242,5,0.3885030769538706,4,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.07557806090790309,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,-0.07557806090790309,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7441311111433665,1.4125107287318945,616.7466430664062,0.5445388739819242,5,0.324270281190209,5,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.016406010848247332,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,-0.016406010848247332,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7647347721620797,1.4716827787915503,616.7466430664062,0.5445388739819242,5,0.07039055629455133,6,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
-0.04839239863319822,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,0,0.04839239863319822,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7529352610075024,1.5364811882729958,616.7466430664062,0.5445388739819242,5,-0.20762925806442542,7,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.04899339218116383,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,-0.04899339218116383,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7487872816132972,1.4390953974586338,616.7466430664062,0.5445388739819242,5,0.2102078416434589,8,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
-0.03382101890462863,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,0,0.03382101890462863,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7570553383446613,1.5219098085444263,616.7466430664062,0.5445388739819242,5,-0.14511024996668687,9,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
-0.0399039464664106,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,0,0.0399039464664106,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7625713099143144,1.5279927361062082,616.7466430664062,0.5445388739819242,5,-0.17120926080691404,10,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.11382211605009429,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,-0.11382211605009429,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.706752035367349,1.3742666735897033,616.7466430664062,0.5445388739819242,5,0.4883577209291585,11,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
-0.03659637090009271,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,0,0.03659637090009271,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7688253214033849,1.5246851605398903,616.7466430664062,0.5445388739819242,5,-0.15701799357852167,12,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.04450648311780414,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,-0.04450648311780414,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7547825155209152,1.4435823065219935,616.7466430664062,0.5445388739819242,5,0.19095660330560946,13,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.08922302832959272,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,-0.08922302832959272,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7344738552962756,1.398865761310205,616.7466430664062,0.5445388739819242,5,0.38281448528211187,14,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
-0.016087117986068655,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,0,0.016087117986068655,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7567297240103841,1.5041759076258663,616.7466430664062,0.5445388739819242,5,-0.0690223354531323,15,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
-0.04135147940823303,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,0,0.04135147940823303,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7872617041123237,1.5294402690480307,616.7466430664062,0.5445388739819242,5,-0.1774199508992258,16,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.03135174647649874,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,-0.03135174647649874,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7576914016196511,1.4567370431632989,616.7466430664062,0.5445388739819242,5,0.13451575131210203,17,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.0165338843133378,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,1,-0.0165338843133378,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.757332174495144,1.4715549053264598,616.7466430664062,0.5445388739819242,5,0.07093920181394592,18,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
-0.001608357550767936,1.0,1.4880887896397976,temperature,pair_deltas_unit,84,84,0,size,1132.603515625,0,0.001608357550767936,-1.0,0.2330711918172077,20,0.0052540985499607284,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7558810315757261,1.4896971471905656,616.7466430664062,0.5445388739819242,5,-0.006900713632722715,19,-1.3862943611198906,-1.462266040419158,b_to_a,b,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_120_objects,a,-98.0,-1.4675201389691188,a_to_b,temperature,temp-v1_2-p025-freshly_served_tea-vs-freezer_air,nan
0.04450086224170979,1.0,1.3988998367721335,temperature,pair_deltas_unit,84,84,0,size,982.1026000976562,1,0.04450086224170979,1.0,0.2431543293123879,20,0.09772931959856024,domain_z,89.45014663441141,source_basis_pca,final_prompt_token,0.7474384071450648,1.4434006990138433,238.97454833984375,0.24332951395921476,5,0.18301488757182752,0,2.079441541679836,2.1933990606287375,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_240_objects,b,153.0,2.2911283802272977,a_to_b,temperature,temp-v1_2-p015-swimming_pool_water-vs-heated_oven_air,0.15542897176367992
-0.016525947369906646,1.0,1.3988998367721335,temperature,pair_deltas_unit,84,84,0,size,982.1026000976562,0,-0.016525947369906646,1.0,0.2431543293123879,20,0.09772931959856024,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7187732311195681,1.3823738894022268,238.97454833984375,0.24332951395921476,5,-0.06796484938861709,0,2.079441541679836,2.1933990606287375,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_240_objects,b,153.0,2.2911283802272977,a_to_b,temperature,temp-v1_2-p015-swimming_pool_water-vs-heated_oven_air,nan
0.0020286000890004097,1.0,1.3988998367721335,temperature,pair_deltas_unit,84,84,0,size,982.1026000976562,1,0.0020286000890004097,1.0,0.2431543293123879,20,0.09772931959856024,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7317914740639809,1.4009284368611339,238.97454833984375,0.24332951395921476,5,0.008342849969963744,1,2.079441541679836,2.1933990606287375,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_240_objects,b,153.0,2.2911283802272977,a_to_b,temperature,temp-v1_2-p015-swimming_pool_water-vs-heated_oven_air,nan
0.007952488152090709,1.0,1.3988998367721335,temperature,pair_deltas_unit,84,84,0,size,982.1026000976562,1,0.007952488152090709,1.0,0.2431543293123879,20,0.09772931959856024,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7316086652668456,1.4068523249242242,238.97454833984375,0.24332951395921476,5,0.03270551741595314,2,2.079441541679836,2.1933990606287375,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_240_objects,b,153.0,2.2911283802272977,a_to_b,temperature,temp-v1_2-p015-swimming_pool_water-vs-heated_oven_air,nan
0.00016375026054760156,1.0,1.3988998367721335,temperature,pair_deltas_unit,84,84,0,size,982.1026000976562,1,0.00016375026054760156,1.0,0.2431543293123879,20,0.09772931959856024,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7321646529098904,1.399063587032681,238.97454833984375,0.24332951395921476,5,0.0006734416821229061,3,2.079441541679836,2.1933990606287375,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_240_objects,b,153.0,2.2911283802272977,a_to_b,temperature,temp-v1_2-p015-swimming_pool_water-vs-heated_oven_air,nan
0.03417716198024534,1.0,1.3988998367721335,temperature,pair_deltas_unit,84,84,0,size,982.1026000976562,1,0.03417716198024534,1.0,0.2431543293123879,20,0.09772931959856024,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7424597240199295,1.4330769987523788,238.97454833984375,0.24332951395921476,5,0.14055748905188886,4,2.079441541679836,2.1933990606287375,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_240_objects,b,153.0,2.2911283802272977,a_to_b,temperature,temp-v1_2-p015-swimming_pool_water-vs-heated_oven_air,nan
0.026008919814843434,1.0,1.3988998367721335,temperature,pair_deltas_unit,84,84,0,size,982.1026000976562,1,0.026008919814843434,1.0,0.2431543293123879,20,0.09772931959856024,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7373886985944262,1.424908756586977,238.97454833984375,0.24332951395921476,5,0.10696465857052033,5,2.079441541679836,2.1933990606287375,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_240_objects,b,153.0,2.2911283802272977,a_to_b,temperature,temp-v1_2-p015-swimming_pool_water-vs-heated_oven_air,nan
0.00667006390696856,1.0,1.3988998367721335,temperature,pair_deltas_unit,84,84,0,size,982.1026000976562,1,0.00667006390696856,1.0,0.2431543293123879,20,0.09772931959856024,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7306502698567765,1.405569900679102,238.97454833984375,0.24332951395921476,5,0.027431400978262337,6,2.079441541679836,2.1933990606287375,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_240_objects,b,153.0,2.2911283802272977,a_to_b,temperature,temp-v1_2-p015-swimming_pool_water-vs-heated_oven_air,nan
0.006379478825305096,1.0,1.3988998367721335,temperature,pair_deltas_unit,84,84,0,size,982.1026000976562,1,0.006379478825305096,1.0,0.2431543293123879,20,0.09772931959856024,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7392533089220311,1.4052793155974386,238.97454833984375,0.24332951395921476,5,0.02623633658238995,7,2.079441541679836,2.1933990606287375,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_240_objects,b,153.0,2.2911283802272977,a_to_b,temperature,temp-v1_2-p015-swimming_pool_water-vs-heated_oven_air,nan
0.009933992674396652,1.0,1.3988998367721335,temperature,pair_deltas_unit,84,84,0,size,982.1026000976562,1,0.009933992674396652,1.0,0.2431543293123879,20,0.09772931959856024,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7321734811718784,1.4088338294465301,238.97454833984375,0.24332951395921476,5,0.04085468147940786,8,2.079441541679836,2.1933990606287375,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_240_objects,b,153.0,2.2911283802272977,a_to_b,temperature,temp-v1_2-p015-swimming_pool_water-vs-heated_oven_air,nan
-0.017242148502203847,1.0,1.3988998367721335,temperature,pair_deltas_unit,84,84,0,size,982.1026000976562,0,-0.017242148502203847,1.0,0.2431543293123879,20,0.09772931959856024,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7214140070830087,1.3816576882699296,238.97454833984375,0.24332951395921476,5,-0.07091030848993161,9,2.079441541679836,2.1933990606287375,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_240_objects,b,153.0,2.2911283802272977,a_to_b,temperature,temp-v1_2-p015-swimming_pool_water-vs-heated_oven_air,nan
-0.0177623999617762,1.0,1.3988998367721335,temperature,pair_deltas_unit,84,84,0,size,982.1026000976562,0,-0.0177623999617762,1.0,0.2431543293123879,20,0.09772931959856024,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7194974749874173,1.3811374368103573,238.97454833984375,0.24332951395921476,5,-0.07304990214242203,10,2.079441541679836,2.1933990606287375,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_240_objects,b,153.0,2.2911283802272977,a_to_b,temperature,temp-v1_2-p015-swimming_pool_water-vs-heated_oven_air,nan
0.029393906918480095,1.0,1.3988998367721335,temperature,pair_deltas_unit,84,84,0,size,982.1026000976562,1,0.029393906918480095,1.0,0.2431543293123879,20,0.09772931959856024,domain_z,nan,source_basis_random_norm_matched,final_prompt_token,0.7451768070665711,1.4282937436906136,238.97454833984375,0.24332951395921476,5,0.1208858053303128,11,2.079441541679836,2.1933990606287375,a_to_b,a,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_240_objects,b,153.0,2.2911283802272977,a_to_b,temperature,temp-v1_2-p015-swimming_pool_water-vs-heated_oven_air,nan
